id,date,tweet
1323603292165984256,2020-11-03 12:29:50+00:00,"Despite Trump's repeated disparagement of African nations, millions in Nigeria love the bombastic 45th U.S. president all the same. | @reuters https://t.co/4GaEeJe35h"
1323601273397092354,2020-11-03 12:21:49+00:00,"Via @banderainquirer

Benepisyo ng mga manggagawa sa ilalim ng Bayanihan 2 ibigay bago mag-Pasko https://t.co/ikRuLPCgVn"
1323597920332107776,2020-11-03 12:08:30+00:00,National Security Adviser Hermogenes Esperon Jr. said the Makabayan bloc’s absence at the Senate investigation of red-tagging on Tuesday was “suspicious.” | @FMangosingINQ  https://t.co/g1ZOi2eLvz
1323597648738291713,2020-11-03 12:07:25+00:00,"Vice President Leni Robredo visited on Tuesday afternoon the province of Catanduanes, which was among the Bicol areas hardest-hit by Super Typhoon Rolly this past weekend. | @GabrielLaluINQ #RollyPH  https://t.co/6L7XO7f2Br"
1323592881748193280,2020-11-03 11:48:28+00:00,"Two people were arrested near Vienna on Tuesday, according to the APA news agency, as police hunted accomplices of a gunman or gunmen who killed four people in what the government called an Islamist terrorist attack in the Austrian capital. | @reuters https://t.co/rfPHWk8iLL"
1323590663158583296,2020-11-03 11:39:39+00:00,Simply picturing your muscles working or focusing your thoughts on your form can help you get in the zone  https://t.co/qwCtLLbv4j
1323586024719699968,2020-11-03 11:21:13+00:00,"Tropical Storm Siony has moved further north, placing Babuyan Islands and Batanes on its track, latest predictions from @Dost_pagasa. | @GabrielLaluINQ #SionyPH  https://t.co/vcmtp0C9eE"
1323582969072611329,2020-11-03 11:09:05+00:00,LOOK: House Resolution 1326 filed by Camarines Sur 2nd District Rep. Lray Villafuerte urging President Duterte to come up with a comprehensive Bicol rehabilitation program in the wake of typhoon Rolly. (📸 from Rep. Villafuerte) | @JMAurelioINQ #RollyPH https://t.co/AQu5xQZ55C
1323579767585603584,2020-11-03 10:56:22+00:00,Parlade said that many are charmed by celebrities and that he must debunk claims that artists can do no wrong. https://t.co/GGB6tArg98 https://t.co/eg171PQWeH
1323578438649827329,2020-11-03 10:51:05+00:00,National Security Adviser Hermogenes Esperon Jr. scoffed at former lawmaker and Bayan Muna chairperson Neri Colmenares for using Undas as a reason to skip the Senate investigation into alleged red-tagging activities of military officials. | @CMRamosINQ https://t.co/3CvNsWBdFg
1323577391822897153,2020-11-03 10:46:55+00:00,"Americans head to the polls on Tuesday to conclude a bitter and divisive U.S. election campaign, as Republican President Donald Trump seeks to overcome Democratic rival Joe Biden’s lead in opinion polls to win 4 more years in the White House. | @reuters https://t.co/ltHSHmu62T"
1323575273711915010,2020-11-03 10:38:30+00:00,WATCH: Dr. Vicki Belo chickens out on eating ‘adidas’ in MelaSon street food challenge | @Inq_Lifestyle  https://t.co/ycS8YQxmoJ
1323572751991492608,2020-11-03 10:28:29+00:00,AFP SolCom chief Lt. Gen. Antonio Parlade Jr. insists that actress Angel Locsin is aware of her sister’s alleged involvement with the NPA. | @CMRamosINQ   https://t.co/wox1bBDXoX
1323571927810772992,2020-11-03 10:25:13+00:00,Senator Risa Hontiveros urged PhilHealth to be humane and resume its free dialysis program. | @KHallareINQ  https://t.co/ims5uBIeSn
1323571095463727105,2020-11-03 10:21:54+00:00,Dream job alert: A website dedicated to Japanese pop culture is offering cash incentives in exchange for reviewing anime TV shows and films. | @RArcadioINQ  https://t.co/moAoNUQqKw
1323568981073108992,2020-11-03 10:13:30+00:00,"Voters in Dixville Notch, a village of 12 residents in the US state of New Hampshire, kicked off Election Day at the stroke of midnight on Tuesday by voting unanimously for Democratic nominee Joe Biden. | @AFP  https://t.co/47icP4Qd3q"
1323568697374613510,2020-11-03 10:12:22+00:00,Bataan Gov. Albert Garcia has cautioned the residents against being complacent to maintain the declining number of COVID-19 cases in the province.  https://t.co/TZhKM0ggyq
1323568221400780800,2020-11-03 10:10:29+00:00,"The PCG identified the person, whose remains were recovered in San Jose, Batangas. He was believed to have been swept by the flood during the onslaught of Super Typhoon #RollyPH. | @maricarcincoINQ https://t.co/oGpo3gPtLF"
1323567586374811648,2020-11-03 10:07:57+00:00,Senators confronted Lt. Gen. Antonio Parlade Jr. on Tuesday over his earlier warning to actress Liza Soberano that she might suffer the fate of a student reportedly killed in a 2017 clash between government forces and communist rebels. | @MAGerINQ  https://t.co/LGeUk9RzEP
1323567107158716417,2020-11-03 10:06:03+00:00,The Supreme Court has stood by its decision rejecting the Office of the Solicitor General’s (OSG) request to access Associate Justice Marvic Leonen’s SALN. | @T2TupasINQ https://t.co/OGnHc15hT1
1323565849509269506,2020-11-03 10:01:03+00:00,"Tonight's Evening Prayer. #INQPrayers

Father, as we thank you for protecting many of us from Supertyphoon ""Rolly,"" we pray that you will always keep our family safe from natural and man-made disasters. Give us, Lord, the gift of good health and security. Amen. https://t.co/nhJuGjnKtn"
1323564598516219904,2020-11-03 09:56:05+00:00,"A lawmaker has asked the national government to extend the suspension of its planned abrogation of the VFA to give an “elbow room” for a possible renegotiation, depending on the outcome of the US presidential elections. | @NAMercadoINQ https://t.co/D7RIhDyyXp"
1323563272361123840,2020-11-03 09:50:49+00:00,Several activist groups have cried foul over the Senate’s hearing about the recent red-tagging incidents. | @GabrielLaluINQ https://t.co/Sn9dQ3ROVX
1323562476659593216,2020-11-03 09:47:39+00:00,"Presidential Spokesperson Harry Roque:“I guess there’s nothing wrong with that pero alam niyo naman po may malice na pagtanong niyan. Dahil ‘yung mga kritiko na kahit anong gawin ni Presidente, hindi po, walang nakikitang mabuti sa ginagawa ni Presidente.” https://t.co/6Fnx3rStTW https://t.co/usfNdd4kbZ"
1323561539962654721,2020-11-03 09:43:56+00:00,Sharon Cuneta proudly stated that she is losing weight as she posted a photo of herself wearing a swimsuit. | @RArcadioINQ https://t.co/FfZwv1jN4m
1323560758056226816,2020-11-03 09:40:49+00:00,"The councilor with the most votes in the last elections took over as vice mayor of Binalbagan town, Negros Occidental on Tuesday hours after Vice Mayor Samuel Gavaran died of illness on Monday. | @carlapgomezINQ https://t.co/EjD6MTZRV6"
1323560136938381313,2020-11-03 09:38:21+00:00,ABS-CBN said two news channels were restored hours after they were “terminated” due to supposed violation of YouTube’s terms and service. | @NAMercadoINQ https://t.co/ix8ZweB7X3
1323558295714619392,2020-11-03 09:31:02+00:00,Mayor Brian Lim issued an executive order allowing the selling and public consumption of alcoholic beverages in Dagupan City. | @yzsoteloINQ https://t.co/LX6r89BN0l
1323555578095017985,2020-11-03 09:20:14+00:00,Some PUJs in this city will be allowed to ply again about eight months since the COVID-19 restricted movements. https://t.co/llLVPn5Khu
1323553318145269762,2020-11-03 09:11:16+00:00,"According to a Washington Post report, Duterte was among world figures and a handful of international rulers who had defied norms and been vocal about wanting Trump to rule the United States for another four years. https://t.co/PGGiwVUptO"
1323552999285891072,2020-11-03 09:10:00+00:00,"Via @banderainquirer

Tulong sa nakatatanda na apektado ng bagyong Rolly, pinamamadali https://t.co/Ee8decOvJy"
1323550776405491713,2020-11-03 09:01:10+00:00,"Via @banderainquirer

Jameson wala pa ring dyowa; kumasa sa ‘BL challenge’ kasama si Joao https://t.co/Pbw13JsY4i"
1323549441752780800,2020-11-03 08:55:51+00:00,"The world’s largest pink diamond mine has shut its doors after exhausting its reserves of the expensive gems, global mining giant Rio Tinto said. https://t.co/JzrNZbspm3"
1323548133012353024,2020-11-03 08:50:39+00:00,"Malacañang defended President Rodrigo Duterte after he was seen without his face mask on while conferring with residents of Guinobatan, Albay, one of the areas badly-hit by super typhoon #RollyPH. https://t.co/CiqmmSmmrY https://t.co/Rae86TAhd5"
1323546864944336896,2020-11-03 08:45:37+00:00,"A four-year-old girl was pulled from the rubble 91 hours after a powerful earthquake hit western Turkey, killing more than 100 people, the local mayor and AFP reporters at the scene said. https://t.co/GSEI5ZQiRu"
1323545562986283008,2020-11-03 08:40:27+00:00,"Via @banderainquirer

Bangkay ng lalaki na inanod ng baha sa Ibaan, Batangas natagpuan ng PCG https://t.co/kBUhb1sMyu"
1323544069398765568,2020-11-03 08:34:31+00:00,"After more than a decade since Liz Uy and John Lloyd Cruz broke up, the stylist stated that their relationship was “true love.” | @RArcadioINQ https://t.co/12bDymmKxO"
1323543080797163520,2020-11-03 08:30:35+00:00,"Via @banderainquirer

Pia maraming pinaiyak na netizens: Nakakaawa siya, ipagdasal natin ang family niya https://t.co/nWzJMPgxO9"
1323540602466766848,2020-11-03 08:20:44+00:00,"Lacson heaved a sigh of relief after getting assurance from a military official that actress and philanthropist Angel Locsin is not part of the New People’s Army, disclosing that he will likely be a principal sponsor at her wedding. | @CMRamosINQ https://t.co/3rsSQWCaWz"
1323539890383081472,2020-11-03 08:17:54+00:00,"A total of 1,772 new COVID-19 cases brought the Philippines’ total to 387,161, the DOH reported on Tuesday. | @khallareINQ https://t.co/lbAzAFixJT"
1323539364031401984,2020-11-03 08:15:49+00:00,"Via @banderainquirer

Coco may pa-tribute kay Susan Roces: Hindi po kami susuko, tuloy ang laban https://t.co/kPmF4L3sUQ"
1323537397737525249,2020-11-03 08:08:00+00:00,"“I guess there’s nothing wrong with that pero alam niyo naman po may malice na pagtanong niyan. Dahil ‘yung mga kritiko na kahit anong gawin ni Presidente, hindi po, walang nakikitang mabuti sa ginagawa ni Presidente,” Roque said. | @KAguilarINQ  https://t.co/ahRkLYhXW5"
1323537278778527745,2020-11-03 08:07:32+00:00,"The Department of Health reported an additional 1,772 new cases of COVID-19 on Tuesday (Nov. 3, 2020). The country now has 387,161 confirmed cases of the novel coronavirus. https://t.co/2MMoY8ZnZd"
1323536635871563777,2020-11-03 08:04:58+00:00,"The sister of actress and philanthropist Angel Locsin was again accused of being a member of the New People’s Army, this time by an alleged former rebel. | @CMRamosINQ https://t.co/Xyn4DULokb"
1323535644400984064,2020-11-03 08:01:02+00:00,"Via @banderainquirer

Train speed ng MRT-3, itinaas na sa 50kph https://t.co/dqGumje3ZS"
1323534136380919809,2020-11-03 07:55:02+00:00,The Supreme Court has accepted the early retirement of Associate Justice Priscilla Baltazar-Padilla. | @T2TupasINQ https://t.co/GxsxHeOTCU
1323533151445069824,2020-11-03 07:51:08+00:00,"“Ang problema lang kasi sa red-tagging o kung anumang label…it is often a ‘dog whistle’ that is a prelude to acts of suppression,” Poe said. | @CMRamosINQ https://t.co/8JQqxFNXAp"
1323531906948976640,2020-11-03 07:46:11+00:00,"Via @banderainquirer

Luis may sweet b-day message kay Ate Vi; ABS-CBN trending sa kasagsagan ng Bagyong Rolly https://t.co/xQq7df71qE"
1323530165281005568,2020-11-03 07:39:16+00:00,"A runaway Dutch metro train was saved from disaster on Monday, Nov. 2, after it smashed through a stop barrier, but then came to rest on a giant sculpture of a whale’s tail. https://t.co/Ni6CDdjIbs"
1323529872912896000,2020-11-03 07:38:06+00:00,"Via @InquirerUSA

Trump wants to be Marcos, time to save American democracy https://t.co/Lt7bpxZkjL"
1323529380136714240,2020-11-03 07:36:08+00:00,Año said he is poised to submit “within this week” to President Rodrigo Duterte the shortlist of candidates to replace soon-to-retire PNP chief Gen. Camilo Cascolan. | @DJEsguerraINQ https://t.co/cti99Q6TV2
1323527910138011648,2020-11-03 07:30:18+00:00,"Via @banderainquirer

Halaga ng pinsala sa imprastraktura dahil sa Bagyong Rolly, umabot sa P5.7-B https://t.co/5ba5Dcb0zM"
1323526171808698369,2020-11-03 07:23:23+00:00,"Maynilad Water Services Inc. announced that it will defer rate increase scheduled in January 2021, citing the effects of the COVID-19 pandemic to the livelihood of its customers. | @cgonzalesINQ https://t.co/FQ3uxi4DAb"
1323525433279787008,2020-11-03 07:20:27+00:00,"It cannot be denied that the CPP and its armed wing, NPA, have so-called legal front organizations, Malacañang said. | @KAguilarINQ https://t.co/1wiTOyQPmQ"
1323524193103826946,2020-11-03 07:15:32+00:00,"Via @banderainquirer

Kris nagpa-swab test uli: Meron akong recording, basta maloloka na lang kayo! https://t.co/AHfdC3Wg0b"
1323523201377439745,2020-11-03 07:11:35+00:00,"Trump suggested that he might seek to fire a highly respected member of his coronavirus task force, Anthony Fauci, after Fauci further criticized Trump’s handling of the virus. https://t.co/D5EHXGoeyw"
1323521678526320641,2020-11-03 07:05:32+00:00,The EducationUSA Philippines has conducted a series of programs designed to enhance college application literacy in the country in celebration of National Literacy Month in October. https://t.co/KgvvbBKM9A
1323520379088965636,2020-11-03 07:00:22+00:00,"Via @banderainquirer

Fresh episodes ng ‘DOTS PH’ nina Dingdong at Jennylyn alay sa mga bayaning frontliners https://t.co/YP3oJUdyok"
1323519373630443522,2020-11-03 06:56:23+00:00,"Roque said that the president merely wanted to show that the government is ready to assist Albay folk affected by the typhoon, even if it meant exposing himself to the threat of COVID-19. | @KAguilarINQ https://t.co/3Iad0JFksy"
1323518055104827392,2020-11-03 06:51:08+00:00,"Although the education sector is preparing for the possible resumption of limited face-to-face classes by January 2021, the final decision remains to be with President Rodrigo Duterte. | @DJEsguerraINQ https://t.co/QJuRWM4U9X"
1323515565827383296,2020-11-03 06:41:15+00:00,"Malacañang defended President Rodrigo Duterte’s choice of a former military chief – over a medical expert – as the country’s COVID-19 vaccine czar, saying the job is “more of a logistics challenge than a medical challenge.” | @DJEsguerraINQ https://t.co/2TZETCJo6T"
1323515107129860096,2020-11-03 06:39:25+00:00,"Passengers of the MRT-3 will only have to wait four to five minutes to get a ride, with 20 trains running at 50 kilometers per hour, the DOTr said. | @cgonzalesINQ https://t.co/8pbdKVpY4Z"
1323514077872795649,2020-11-03 06:35:20+00:00,More than half of the barangays in Cebu City are now COVID-19-free. https://t.co/j8aGRnjvgb
1323513013228474368,2020-11-03 06:31:06+00:00,"Via @banderainquirer

Netizens naglabas ng ebidensya para patunayan ang tunay na ugali ni Rabiya Mateo https://t.co/CSbUzFgDCj"
1323511740714393600,2020-11-03 06:26:03+00:00,"Seven suspected members of the Abu Sayyaf Group were killed in a pre-dawn battle near Sulare Island in Parang town, Sulu. | @alipalajulieINQ https://t.co/MeBMoorAF4"
1323511201880559617,2020-11-03 06:23:54+00:00,"Via @InquirerUSA

Film bares misogyny in the case of Filipina buried alive in 1932 https://t.co/PYzUkHh3n2"
1323509244134629376,2020-11-03 06:16:08+00:00,An island known for its pristine white sand beaches was opened to visitors from Cebu province. https://t.co/KIBEjTjIlj
1323507473148481536,2020-11-03 06:09:05+00:00,"Via @InquirerUSA

Why the U.S. military would welcome a decisive 2020 election win https://t.co/1D18xFvrJ4"
1323506715166412801,2020-11-03 06:06:05+00:00,Senate Francis Pangilinan raised concerns over what he said is the security sector’s “sweeping generalization” against student activists. | @CMRamosINQ https://t.co/dTnkYr0sA0
1323505454589370368,2020-11-03 06:01:04+00:00,"For Gabriela Rep. Arlene Brosas, the state security forces’ red-tagging and terrorist-tagging were ramped up with the passage of the controversial Anti-Terror Law. | @NAMercadoINQ https://t.co/FNs2Qr8ODg"
1323503571627724800,2020-11-03 05:53:35+00:00,"“Mr. chairman, it’s about time we call a spade a spade. Tama na ang 50 taong panloloko, at panlilinlang na ginagawa nitong teroristang grupong CPP-NPA-NDF sa ating mga kababayan,"" Dela Rosa said. https://t.co/Y0g697GRnu https://t.co/eU2pk1tdKh"
1323502967757168640,2020-11-03 05:51:11+00:00,"Tropical storm Rolly slightly intensified as it is expected to exit the Philippine Area of Responsibility (PAR) on Tuesday, according to the state weather bureau. | @khallareINQ https://t.co/2NdHx42gWy"
1323502656485167104,2020-11-03 05:49:57+00:00,SC source: Preliminary conference on the petitions against the Anti-Terrorism Act is set on Nov. 26. | @T2TupasINQ
1323501270771138561,2020-11-03 05:44:27+00:00,"The House Makabayan bloc, which is being linked to communist groups, expressed hope that the Senate hearing into the alleged red-tagging of military officials will not be used to defame members of progressive organizations. | @CMRamosINQ https://t.co/YNfIQ5YdeN"
1323499500170862592,2020-11-03 05:37:24+00:00,"Via @InquirerUSA

Disenchanted Asian GOP organization endorses Biden https://t.co/XgmJhr4o8V"
1323499005284880385,2020-11-03 05:35:26+00:00,"After getting the green light from national officials, the Cebu City Gamefowl Commission recommended the gradual resumption of cockfighting activities in the city’s licensed arenas. https://t.co/57vfDC9pwd"
1323496853535686656,2020-11-03 05:26:53+00:00,Miss Universe Philippines 2020 Rabiya Mateo revealed that she is currently in a relationship with her first boyfriend who she has been with for six years now. | @RArcadioINQ https://t.co/6EYgjHbsCf
1323496512031252480,2020-11-03 05:25:32+00:00,"Unidentified assailants on Tuesday morning gunned down a village chief in Bangued, Abra, police said. | @kquitasolINQ https://t.co/LeUDPtkBA3"
1323495362934546433,2020-11-03 05:20:58+00:00,"A 20-year-old woman was found dead with stab wounds inside her house in this city on Monday, police said. https://t.co/pOEruu5GrT"
1323493825562603523,2020-11-03 05:14:51+00:00,"KC Concepcion gave fans a taste of her fun dynamic with Fil-Am rapper https://t.co/yNn8h0IBSP.ap, real name Allan Pineda Lindo. | @NGunoINQ https://t.co/8QmDMEWzHN"
1323492881357819904,2020-11-03 05:11:06+00:00,Tropical storm Siony slightly intensified as it moved slowly over the Philippine sea east of extreme northern Luzon and is likely to intensify into a typhoon on Thursday. | @khallareINQ https://t.co/FyFfFHY7Iu
1323491525116989441,2020-11-03 05:05:43+00:00,Twitter and Facebook late on Monday both flagged a post by President Donald Trump that called a U.S. Supreme Court decision on voting in Pennsylvania “very dangerous.” https://t.co/DfEiYm20Ua
1323490342755278850,2020-11-03 05:01:01+00:00,"With over 2.7 billion active users, Facebook remains as the most popular social network worldwide. https://t.co/ADpO6ydq9R"
1323489039652184065,2020-11-03 04:55:50+00:00,"Infrastructure damage due to the recent onslaught of Super Typhoon #RollyPH has so far reached P5.756 billion, the DPWH said. | @DJEsguerraINQ https://t.co/bs2MnuWrZN"
1323488043274280960,2020-11-03 04:51:53+00:00,"At least 226 schools incurred damage while 869 schools have been used as evacuation centers of residents displaced by Typhoon Rolly, the DepEd said. | @KAguilarINQ https://t.co/Gp722h4ROb"
1323485733714354177,2020-11-03 04:42:42+00:00,Locsin said the DFA is not aware of the existence of two organizations that reportedly issued a statement of support for the recalled Philippine ambassador to Brazil. | @cgonzalesINQ https://t.co/RbuONFfjOU
1323485260756127745,2020-11-03 04:40:49+00:00,Senate defense panel chair Senator Panfilo Lacson directly asked Parlade if he red-tagged the said female personalities. https://t.co/pDBnNY79mM https://t.co/ViU7i2sAU9
1323484698635587586,2020-11-03 04:38:35+00:00,Environment Secretary Roy Cimatu said Cebu City has successfully managed the spread of the virus and has become the blueprint in addressing outbreaks in other parts of the country. https://t.co/znR0PPFQ4Q
1323483986040135680,2020-11-03 04:35:46+00:00,"Via @banderainquirer

INATAKE rin ng matinding kaba at pag-aalala ang Kapuso stars na sina Glaiza de Castro at Allen Ansay matapos bayuhin ng Bagyong Rolly ang Camarines Sur at Aurora Province. https://t.co/lyxDsrhmHW"
1323483528961601536,2020-11-03 04:33:57+00:00,"Former police chief and now Senator Bato Dela Rosa said some military, police, and government officials just want to protect the people from communist rebels. | @MAgerINQ https://t.co/7YtZ1OjbGI"
1323482743376875520,2020-11-03 04:30:49+00:00,"Via @banderainquirer

GRABE ang nararamdamang takot at pag-aalala ng singer na si Marcelito Pomoy matapos manalanta ang bagyong Rolly sa Quezon. https://t.co/VlUA4e2WGz"
1323482536102764544,2020-11-03 04:30:00+00:00,"“My colleagues here will be presenting some presentations to actually debunk the accusations of the Makabayan bloc that we are red-tagging them,” Defense Secretary Delfin Lorenzana said. https://t.co/ziH7NANuKm https://t.co/bXwGYg2UpY"
1323482091347013632,2020-11-03 04:28:14+00:00,"JUST IN: Joint Task Force Sulu, which oversees the military’s enhanced drive against the Islamic State-linked Abu Sayyaf terrorists in the province, has killed 7 Abu Sayyaf bandits. | @PDMChiuINQ https://t.co/DkusOvbBnc"
1323481695308247040,2020-11-03 04:26:39+00:00,"Camarines Sur 2nd District Rep. Luis Raymund Villafuerte proposes to President Duterte the creation of a special task force to take charge of rehabilitating CamSur, Catanduanes, Albay and other areas in Bicol and Calabarzon amid devastation from Quinta and Rolly. | @JMAurelioINQ"
1323480775786942464,2020-11-03 04:23:00+00:00,Pia Wurtzbach has broken her silence amid her mom and sister’s ongoing feud. | @NGunoINQ https://t.co/wbxi73RwVo
1323479135935631361,2020-11-03 04:16:29+00:00,House Makabayan bloc writes to Sen. @iampinglacson for skipping the Senate probe on the red-tagging activities of military officials. | @NCorralesINQ https://t.co/3H9ZCaZnCC
1323478503107383296,2020-11-03 04:13:58+00:00,"Presidential spokesperson Harry Roque says a C130 flew to Catanduanes earlier today to bring food and water to residents of Catanduanes, which bore the brunt of Rolly’s wrath. | @LeilasINQ"
1323477739945549824,2020-11-03 04:10:56+00:00,"Instead of giving fish, teach them how to fish. https://t.co/yJZdnQZLMw"
1323476498557341697,2020-11-03 04:06:00+00:00,"The Philippines was recognized as Asia’s leading beach destination, as well as Asia’s leading dive destination in the 2020 World Travel Awards. | @khallareINQ https://t.co/7aYXWbH18Q"
1323476467154472961,2020-11-03 04:05:53+00:00,"LOOK: The Office of the VP Leni Robredo bought 1,000 bags of rice from the NFA-NCR-Central District Office for families affected by Typhoon #RollyPH. 📷 NFA-NCR-CDO https://t.co/fnC5uwz8ba"
1323475413205618689,2020-11-03 04:01:42+00:00,House committee on Agriculture and Food approves the bill seeking to declare Davao City as the “Chocolate and Cacao Production Capital of the Philippines”. | @NCorralesINQ
1323475215167459328,2020-11-03 04:00:54+00:00,"Via @banderainquirer

NA-STRESS at napagod si Vicki Belo matapos sumabak sa isang street food challenge with celebrity couple Jason Francisco and Melai Cantiveros. https://t.co/591zlCNCnF"
1323474854474113024,2020-11-03 03:59:28+00:00,Giselle Sanchez and her husband Emil Buencamino renewed their wedding vows to celebrate their 20 years of marriage. | @RArcadioINQ https://t.co/Stgiea7TJk
1323474606053826561,2020-11-03 03:58:29+00:00,"The Philippine ambassador to Brazil, who had been recalled from her post for alleged maltreatment of her household staffer in the embassy, is now back in the Philippines, Locsin said. | @cgonzalesINQ https://t.co/bmZf7S2H1y"
1323473866476441600,2020-11-03 03:55:33+00:00,"Top Cabinet officials said the country’s security sector will “debunk” accusations of red-tagging, adding that it is “not part of our agenda nor is it our policy.” | @CMRamosINQ https://t.co/UqAKG4XE20"
1323473706186874881,2020-11-03 03:54:55+00:00,"The SC has upheld the ownership claim of four retired military officers over prime lots located within a former housing project for soldiers in Taguig City, which the Philippine Navy had developed as part of a golf course. | @MRamosINQ https://t.co/mxtYuKhRCX"
1323472956014538754,2020-11-03 03:51:56+00:00,"LOOK: Situation in Anonas Street in Sta. Mesa Manila on Tuesday morning, November 3, after a fire, that has reached the fourth alarm, swept through the residential area near the PUP-College of Communication campus on Monday. 📸Raymart Lolo | @JMRiveraINQ https://t.co/kGG0iUBIBJ"
1323471840551952385,2020-11-03 03:47:30+00:00,LOOK: Aftermath of Supertyphoon Rolly in Catanduanes. 📸: Rep. Hector Sanchez/ Red Cross Catanduanes | @NCorralesINQ https://t.co/HFJSa1Xgxb
1323471126765441024,2020-11-03 03:44:40+00:00,"Via @InquirerUSA

Over 1,100 Asian American and Pacific Islander leaders back Biden and Harris https://t.co/TKbF86p6N3"
1323468780941451264,2020-11-03 03:35:20+00:00,NOW: DepEd officials join the Laging Handa public briefing to give updates about distance learning. | @MegINQ
1323467262880223233,2020-11-03 03:29:18+00:00,Former Antique governor Exequiel Javier vowed to contest a court ruling that found him guilty of violating an election offense in 2013. | @nestorburgosINQ https://t.co/GYGhgNZgmJ
1323467096232140802,2020-11-03 03:28:39+00:00,The governor of Catanduanes appealed to the national government to implement a food-for-work program for its residents affected by super Typhoon #RollyPH. | @cgonzalesINQ https://t.co/jEzLrxYGbP
1323466853025411072,2020-11-03 03:27:41+00:00,The Bureau of Customs has intercepted P60 million worth of smuggled cigarettes through the Manila International Container Port. https://t.co/zJzdAGhNvG
1323466032858587136,2020-11-03 03:24:25+00:00,"LOOK: The BOC personnel intercept P60 million worth of smuggled cigarettes through the Manila International Container Port. The shipment was imported to the Philippines on September 30, 2020. 📷BOC https://t.co/tl5NhP6i0E"
1323464986950160385,2020-11-03 03:20:16+00:00,"Camarines Sur Rep. LRay Villafuerte proposes to Pres. Duterte the creation of a special task force to take charge of rehabilitating CamSur, Catanduanes, Albay and other areas in Bicol and Calabarzon damaged by typhoons Rolly and Quinta. | @NCorralesINQ https://t.co/5mdpdUmTml"
1323463701127524352,2020-11-03 03:15:09+00:00,An official leading the COVID-19 government response in the Visayas warned that people would be arrested and criminally charged if found giving false information on documents used for contact tracing. | @carlapgomezINQ https://t.co/hgzVNTHbEV
1323463465063706624,2020-11-03 03:14:13+00:00,AFP Southern Luzon Command chief Lt. Gen. Antonio Parlade Jr. denied anew red-tagging actresses Liza Soberano and Angel Locsin as well as Miss Universe 2018 Catriona Gray. | @CMRamosINQ https://t.co/tgMptze2M8
1323462369234702336,2020-11-03 03:09:52+00:00,"As some senators raise concerns over additional funding requirements for the creation of the Department of Disaster Resilience, Albay 2nd District Rep. Joey Salceda said the government can “find the funds” for the new agency. | @NAMercadoINQ https://t.co/TtadVNvnxr"
1323461929063522305,2020-11-03 03:08:07+00:00,"Via @banderainquirer 

Trending ngayon sa Twitter si Harry Styles. At ang dahilan: ang bago niyang hair style. https://t.co/WF1EiQuU9J"
1323461407686361088,2020-11-03 03:06:02+00:00,Bayan Muna chairperson and former lawmaker Neri Colmenares opted not to attend a Senate hearing on Tuesday into the alleged red-tagging activities of military officials. | @CMRamosINQ https://t.co/iVK0llqPwb
1323461030190620673,2020-11-03 03:04:32+00:00,At least 77 percent of the electric poles in the entire province were severely damaged. https://t.co/qNjEBKr73o https://t.co/JW7zysDwjK
1323457448158613511,2020-11-03 02:50:18+00:00,"Via @InquirerUSA

FilVetREP's ‘Duty to Country – A Broken Promise’ to stream Nov. 6 https://t.co/1JqpEZI5my"
1323453890625495040,2020-11-03 02:36:10+00:00,Trump and Joe Biden traded barbs and exhorted last-minute voters to turn out as they stumped in battleground states on the final day of a polarizing campaign that has shattered early voting records. https://t.co/rMni0DU7w7
1323451263766286337,2020-11-03 02:25:44+00:00,"Some countries in the Asia-Pacific region are battling growing or returning outbreaks of the coronavirus disease, with the infection counts in the Philippines and Indonesia continuing to rise throughout the pandemic. https://t.co/OnBo4jQceg https://t.co/2Jr3bExuTH"
1323450535580737539,2020-11-03 02:22:50+00:00,"Via @InquirerUSA

PH consulates in US to adjust to surge in demand for services https://t.co/24B1AA4hwK"
1323448800401346561,2020-11-03 02:15:57+00:00,"Via @banderainquirer

NAKIUSAP si Miss Universe 2015 Pia Wurtzbach sa publiko na tigilan na ang “victim shaming” sa gitna ng kontrobersyang kinasasangkutan ng kanilang pamilya. https://t.co/VrkRzWAELO"
1323447806720385026,2020-11-03 02:12:00+00:00,"A second victim has died from her wounds after an attack in central Vienna on Monday evening, which also saw an attacker shot dead by police. https://t.co/OF5tJmtTSN"
1323447384458686472,2020-11-03 02:10:19+00:00,The Senate defense committee on Tuesday opened its inquiry into the alleged red-tagging of celebrities and groups by military officials. | @CMRamosINQ https://t.co/fWzrsPje1v
1323446781942722560,2020-11-03 02:07:55+00:00,Media giant ABS-CBN is now investigating the “termination” of its news platform on Youtube. | @NAMercadoINQ https://t.co/YnGXm2MShu
1323446045334999040,2020-11-03 02:05:00+00:00,Bulacan province is sending humanitarian aid to areas in Bicol and Southern Luzon hit hard by Typhoon #RollyPH. https://t.co/zryqAtCkIh https://t.co/8JOoswEXv7
1323445626642722816,2020-11-03 02:03:20+00:00,"NOW: The Senate probes the military officials’ alleged red-tagging of certain celebrities, personalities, and groups. | @DYGalvezINQ"
1323445499790192640,2020-11-03 02:02:50+00:00,"A look at the Youtube account of ABS-CBN News shows that the account was ""terminated for a violation of Youtube's Terms of Service.""

ABS-CBN: We are currently investigating this and working closely with YouTube to resolve the problem. | @NAMercadoINQ https://t.co/GhhMKW4jMa"
